bookID,average_rating,num_pages,ratings_count,main_author,parent_publisher
2005,4.57,768,1213,J.K. Rowling,Bloomsbury
2010,3.66,256,1625,Frank Herbert,or
2011,3.81,320,6146,Frank Herbert,or
2015,3.43,192,1485,Frank Herbert,or
2025,3.85,320,76,Aristophanes,OUP
2028,3.77,124,56,Aristophanes,Prometheus
2045,4.47,1076,1107,Raymond Chandler,Library
2046,4.5,1199,1324,Raymond Chandler,Library
2048,4.45,1016,241,Raymond Chandler,Everyman's
2049,4.08,265,13233,Raymond Chandler,Vintage
2051,4.16,384,4952,Raymond Chandler,Vintage
2052,4.01,231,103400,Raymond Chandler,Vintage
2054,4.22,379,26389,Raymond Chandler,Vintage
2056,3.6,448,983,Paul Murray,Random
2057,3.82,205,214,Patti   Davis,Plume
2058,3.97,196,250,Masaki Yamada,VIZ
2067,3.89,448,10135,Daniel C. Dennett,Viking
2068,4.04,588,13563,Daniel C. Dennett,Simon
2071,3.83,368,2324,Daniel C. Dennett,Penguin
2072,3.95,424,573,Daniel C. Dennett,MIT
2074,3.82,192,1555,Daniel C. Dennett,Basic
2077,3.61,244,21,Nicholas Humphrey,Copernicus
2078,3.92,212,515,Daniel C. Dennett,MIT
2081,4.14,512,4786,Douglas R. Hofstadter,Bantam
2093,4.17,256,817,Stephen Hawking,Bantam
2094,4.22,176,24035,Stephen Hawking,Bantam
2095,4.15,216,29607,Stephen Hawking,Bantam
2096,4.07,1160,1682,Stephen Hawking,Running
2099,4.29,304,1469,David Filkin,Basic
2100,3.94,224,257,Stephen Hawking,W.
2102,4.02,160,674,John Boslough,Avon
2103,4.09,152,989,Stephen Hawking,Princeton
2104,3.83,188,4774,Lawrence M. Krauss,ReganBooks
2107,4.31,352,51,Phillip Glasier,Batsford
2109,4.13,859,371,Timothy Ferris,Back
2112,3.96,192,429,Ayn Rand,New
2113,3.94,752,317,Ayn Rand,NAL
2122,3.87,704,271754,Ayn Rand,Signet
2123,4.24,624,69,Nancy L. Mace,Grand
2126,3.1,192,31,Jorge Cruise,William
2127,4.23,400,1392,Thom Hartmann,Broadway
2136,3.58,336,4462,Michael Cunningham,Picador
2137,3.91,342,14769,Michael Cunningham,Picador
2140,3.93,277,4254,Malcolm Gladwell,Little
2142,4.17,400,13334,Ted Dekker,omas
2144,4.39,112,169,Mark Hoppus,MTV
2151,4.55,1103,300,Jane Austen,Gramercy
2152,3.08,288,57720,Karen Joy Fowler,G.P.
2153,4.55,1103,267,Jane Austen,Gramercy
2155,4.16,672,2278,Jane Austen,Oxford
2156,4.14,249,441462,Jane Austen,Oxford
2157,3.79,128,1442,Kim Wilson,Jones
2176,3.66,190,9373,Julian Barnes,Vintage
2178,3.62,230,378,Gustave Flaubert,Penguin
2179,3.83,464,105,Gustave Flaubert,Oxford
2182,3.69,110,3190,Gustave Flaubert,Penguin
2183,3.83,460,13499,Gustave Flaubert,Penguin
2187,4.0,529,540349,Jeffrey Eugenides,Picador
2199,4.28,916,133840,Doris Kearns Goodwin,Simon
2203,4.06,751,282649,David McCullough,Simon
2204,3.5,455,20,Thomas May,Amadeus
2205,4.14,512,275,Abigail Adams,Penguin
2209,4.05,288,2622,Joseph J. Ellis,W.
2211,4.17,533,57,John  Adams,Penguin
2218,3.65,432,10,Ruth Westheimer,For
2219,3.64,257,37,Jennifer Watson,John
2222,4.0,729,4797,David D. Burns,Penguin
2226,4.16,288,144,Elisabeth Kübler-Ross,Scribner
2227,4.07,192,197,Elisabeth Kübler-Ross,Scribner
2228,3.77,664,123,Lynne Ann DeSpelder,McGraw-Hill
2236,3.62,46,55,Mark Shepard,Simple
2249,4.1,368,2505,Stephen R. Covey,Free
2250,4.24,192,1874,Stephen R. Covey,Simon
2253,3.9,384,336,Stephen R. Covey,Simon
2255,4.14,240,39947,Dan Millman,HJ
2257,4.15,32,156,Dan Millman,HJ
2265,3.72,294,35050,Lance Armstrong,Berkley
2267,3.67,344,360,John Wilcockson,Da
2279,4.12,1120,71764,David McCullough,Simon
2281,4.2,320,3993,Truman Capote,Vintage
2282,3.89,162,5658,Truman Capote,Modern
2283,3.58,384,585,Margaret Truman,Ballantine
2285,3.74,376,623,Margaret Truman,Fawcett
2287,3.8,232,10635,Truman Capote,Vintage
2296,3.96,288,2769,Steven Johnson,Scribner
2299,4.07,200,1827,Temple Grandin,Grand
2304,4.02,344,48,Iris Fry,Rutgers
2305,3.89,303,2842,Edith Wharton,Scribner
2306,4.3,1328,446,Edith Wharton,Library
2307,4.25,848,55,Edith Wharton,Library
2309,4.22,1137,67,Edith Wharton,Library
2314,3.95,272,749,Edith Wharton,Dover
2315,4.08,231,41,Zilpha Keatley Snyder,Atheneum
2319,3.69,183,40,Zilpha Keatley Snyder,Dell
2322,3.93,192,3986,Douglas Adams,ree
2327,4.15,502,4689,J.R.R. Tolkien,Mariner
2329,4.38,1680,237,J.R.R. Tolkien,Mariner
2330,3.98,207,4685,Ruth S. Noel,Houghton
2331,4.5,1438,232,J.R.R. Tolkien,Mariner
2333,3.85,127,5526,J.R.R. Tolkien,Houghton
2336,4.05,905,8461,Bryce Courtenay,Penguin
2338,3.8,611,2737,Bryce Courtenay,Viking
2343,4.01,671,3920,Bryce Courtenay,Penguin
2348,4.1,412,104,E.V. Gordon,Oxford
2353,3.68,320,19,Sarah M.  Anderson,Routledge
2367,3.98,240,3460,David McCullough,Simon
2368,4.12,445,23064,David McCullough,Simon
2370,4.06,752,1852,David McCullough,Simon
2371,4.11,302,14739,David McCullough,Peter
2372,4.2,697,12178,David McCullough,Simon
2373,4.19,528,140014,Jeffery Deaver,Signet
2375,3.27,137,117,Paul Yee,wo
2378,4.19,640,26,Jeffery Deaver,Punto
2386,3.5,25,67,Herman Melville,Naxos
2388,3.71,192,161,Jan Needle,Candlewick
2390,3.5,707,1260,Herman Melville,Barnes
2400,3.61,208,50,Michael J. Davey,Routledge
2404,3.82,104,39,Geraldine McCaughrean,Oxford
2407,3.93,156,23,Edward F. Edinger,Inner
2412,4.28,400,16,Elizabeth A. Schultz,University
2423,3.92,401,2790,Steve Martini,Jove
2430,3.96,451,12534,Steve Martini,Jove
2442,4.22,374,58408,Terry Pratchett,HarperTorch
2443,3.86,560,8879,Mark Twain,Modern
2445,3.57,576,38,Susan  Griffith,Vacation
2473,4.03,434,33,Hesiod,Harvard
2486,3.76,254,259,Wole Soyinka,W.
2494,3.89,104,3094,H.G. Wells,Penguin
2495,3.89,150,372,H.G. Wells,Simon
2499,3.59,275,68,Joseph McMoneagle,Hampton
2501,3.89,123,284,H.G. Wells,Scholastic
2504,4.14,864,875,H.G. Wells,Orion
2506,3.93,432,80,H.G. Wells,Modern
2508,3.42,414,856,H.G. Wells,Penguin
2519,4.12,560,1338,Umberto Eco,Everyman's
2520,4.34,120,8228,Henri J.M. Nouwen,Crossroad
2521,4.15,368,2594,Timothy B. Tyson,Broadway
2526,4.11,326,107455,José Saramago,Mariner
2527,4.29,377,799,José Saramago,Harcourt
2528,3.89,245,11016,José Saramago,Mariner
2529,3.89,64,3331,José Saramago,Mariner
2530,3.92,346,6184,José Saramago,Mariner
2531,3.84,307,7649,José Saramago,Mariner
2535,3.8,292,308,José Saramago,Mariner
2536,4.02,384,3826,José Saramago,Vintage
2538,3.89,380,1295,José Saramago,Punto
2539,3.8,461,1744,José Saramago,Punto
2541,3.84,441,842,José Saramago,Punto
2542,3.81,314,331,José Saramago,Mariner
2543,4.0,274,2862,José Saramago,Alfaguara
2545,4.42,902,1432,Kahlil Gibran,Castle
2547,4.23,127,184293,Kahlil Gibran,Rupa
2549,4.03,228,2094,Kahlil Gibran,Alfred
2551,3.63,320,488,Jack Kerouac,Penguin
2552,3.63,281,5575,Jack Kerouac,Penguin
2557,4.11,732,2732,Mark Stevens,Knopf
2567,3.93,230,1284,Wole Soyinka,Vintage
2581,3.85,165,3832,David    Allen,Penguin
2584,4.0,142,54,David  Allen,achers
2586,3.89,272,125,Sun Tzu,Oxford
2595,4.11,216,942,Al Ries,McGraw-Hill
2612,3.97,301,633037,Malcolm Gladwell,Back
2613,3.98,234,4600,Seth Godin,Hachette
2615,3.99,286,32079,Clayton M. Christensen,Harper
2619,3.77,512,14228,Charles Dickens,Penguin
2626,3.77,776,573,Charles Dickens,W.W.
2646,3.8,364,108,Erasmus,Westminster
2654,4.27,323,10524,Harper Lee,Harper
2661,4.27,323,271,Harper Lee,Harper
2673,4.02,199,66,David H. Chilton,Prima
2677,4.05,64,13562,Jonathan Swift,Dover
2678,3.79,416,2161,Jonathan Swift,Simon
2686,3.59,504,85,Henry James,Oxford
2687,4.28,1035,25,Henry James,Library
2688,4.63,713,27,Henry James,Library
2692,4.22,958,198,Henry James,Library
2696,3.49,504,168559,Geoffrey Chaucer,Penguin
2698,3.49,465,257,Geoffrey Chaucer,Oxford
2701,3.49,1254,792,Geoffrey Chaucer,Penguin
2702,3.8,530,73,Geoffrey Chaucer,Barrons
2705,4.02,456,84,Helen  Cooper,Oxford
2706,3.61,272,70,Geoffrey Chaucer,Penguin
2710,3.49,383,36,Geoffrey Chaucer,Washington
2711,4.18,1327,7760,Geoffrey Chaucer,Houghton
2713,3.86,611,70,Geoffrey Chaucer,Penguin
2715,3.74,484,50335,Mark Kurlansky,Penguin
2718,4.2,32,1178,Deloris Jordan,Simon
2719,3.52,261,4411,Monique Truong,Mariner
2722,4.13,627,856,Abdul Rahman Munif,Vintage
2723,3.73,763,9344,Kim Stanley Robinson,Bantam
2725,4.29,288,9254,Walter Benjamin,Schocken
2727,4.51,288,39,Saul Steinberg,Yale
2731,4.5,366,17,Philip Dutre,A
2735,3.83,404,588,David Guterson,Bloomsbury
2743,4.1,331,52028,Dave Pelzer,Health
2745,3.83,480,1397,William S. Pollack,Owl
2749,3.88,371,442,Douglas Coupland,Harper
2761,4.16,336,6599,Ernest Becker,Free
2767,4.08,729,167321,Howard Zinn,Harper
2768,4.08,619,39,Howard Zinn,New
2770,4.0,496,22,Howard Zinn,New
2778,4.0,232,675,Richard Hollis,ames
2781,4.0,272,206,Lisa Lowe,Duke
2785,3.92,256,81,Jonathan Hale,Mariner
2794,3.69,152,57011,Thomas Pynchon,Harper
2802,4.09,337,6368,David Bodanis,Berkley
2804,4.1,373,717,David Bodanis,Crown
2810,3.93,303,448,Rolland Hein,Cornerstone
2811,3.76,307,3976,Madeleine L'Engle,Dell
2814,4.12,320,496,Madeleine L'Engle,Shaw
2815,4.25,64,367,Madeleine L'Engle,Simon
2817,3.98,48,235,Madeleine L'Engle,Shaw
2819,4.21,246,5236,Madeleine L'Engle,HarperOne
2820,4.04,204,388,Friedrich Nietzsche,Cambridge
2821,4.01,320,843,Friedrich Nietzsche,Anchor
2822,3.98,84,32,Friedrich Nietzsche,Kessinger
2823,3.98,160,10147,Friedrich Nietzsche,Penguin
2834,3.79,512,3664,Mark Twain,Oxford
2836,4.0,191,1811,Katherine Paterson,HarperTeen
2847,3.76,275,2018,Katherine Paterson,Clarion
2851,4.27,266,99,Katherine Paterson,Dutton
2855,4.25,186,1771,Emil M. Cioran,Arcade
2860,3.46,313,38,Tanya Huff,SR
2864,3.88,233,1162,Tracy Chevalier,Plume
2868,3.94,585,29,Rosalind Laker,Doubleday
2871,3.36,320,10919,Tracy Chevalier,Dutton
2872,3.58,336,20321,Tracy Chevalier,Penguin
2873,3.66,304,26029,Tracy Chevalier,Penguin
2877,3.64,80,42,Tom Hunter,National
2879,4.42,208,19945,Tite Kubo,VIZ
2880,4.22,200,140403,Tite Kubo,VIZ
2881,4.38,208,10356,Tite Kubo,VIZ
2882,4.36,208,8773,Tite Kubo,VIZ
2883,4.36,208,8948,Tite Kubo,VIZ
2885,4.43,195,227,Tsugumi Ohba,集英社
2886,4.39,204,452,Tsugumi Ohba,Shueisha
2887,4.43,194,400,Tsugumi Ohba,Shueisha
2895,4.02,255,1124,Patrick Süskind,Vintage
2896,4.02,321,9674,Patrick Süskind,Diogenes
2898,3.57,128,24,Patrick Süskind,Bloomsbury
2899,3.68,77,6254,Patrick Süskind,Penguin
2900,3.84,128,2061,Patrick Süskind,Not
2906,4.22,189,41,Tite Kubo,Shueisha
2907,4.22,192,54,Tite Kubo,Glénat
2912,3.67,80,114,Gary Paulsen,Yearling
2917,3.93,111,1177,Gary Paulsen,Yearling
2920,4.44,560,557,Gary Paulsen,Yearling
2921,3.92,226,25,Mike  Rowe,Da
2923,4.26,272,5437,Gary Paulsen,Mariner
2928,4.01,133,76,Gary Paulsen,Delacorte
2932,3.67,320,209122,Daniel Defoe,Modern
2933,3.67,286,1507,Daniel Defoe,Penguin
2934,3.67,436,585,Daniel Defoe,W.W.
2937,3.67,482,204,Daniel Defoe,Aladdin
2940,3.67,288,311,Daniel Defoe,Ann
2942,3.72,733,577,Daniel Defoe,Dover
2952,3.57,277,242,Mark Twain,Council
2953,4.06,808,33,Mark Twain,Library
2956,3.82,327,1049912,Mark Twain,Penguin
2958,3.82,368,144,Mark Twain,Dover
2960,3.82,244,687,Mark Twain,Modern
2962,3.82,656,185,Mark Twain,W.
2965,4.2,64,970,Mark Twain,Dover
2967,3.86,221,513,Mark Twain,University
2968,4.28,848,5710,Mark Twain,Bantam
2971,4.05,508,2871,Mark Twain,Harper
2973,4.39,1050,207,Mark Twain,Library
2978,3.92,241,11892,James Hilton,Harper
2988,3.96,282,715,Louisa May Alcott,David
2997,3.68,361,1817,Nancy Friday,Pocket
2998,4.13,331,764134,Frances Hodgson Burnett,Children's
3003,4.13,281,1739,Frances Hodgson Burnett,Signet
3004,4.33,160,1653,Martha Hailey DuBose,Sterling
3006,4.13,288,517,Frances Hodgson Burnett,Penguin
3008,4.2,242,238192,Frances Hodgson Burnett,Penguin
3011,3.8,274,23,Ann Thwaite,David
3014,4.3,128,150,Amy Cotler,Festival
3023,4.32,448,5899,Thomas Sowell,Basic
3025,4.32,627,328,Thomas Sowell,Basic
3040,4.38,372,2579,Thomas Sowell,Encounter
3041,4.14,256,1546,Thomas Sowell,Basic
3042,4.39,422,766,Thomas Sowell,Basic
3047,4.31,304,1797,Thomas Sowell,Basic
3051,3.91,29,65,Selina Shirley Hastings,Walker
3053,4.45,250,22,Alcoholics Anonymous,Alcoholics
3055,4.45,576,495,Alcoholics Anonymous,AA
3056,4.36,221,213,Overeaters Anonymous,Overeaters
3061,3.9,240,39369,Kimon Nicolaides,Mariner
3065,4.11,448,580,Andrew Weil,Mariner
3066,3.96,335,8624,Bernard Malamud,Farrar
3067,4.22,656,712,Bernard Malamud,Farrar
3068,3.89,246,8073,Bernard Malamud,Farrar
3072,3.65,248,662,Bernard Malamud,Farrar
3075,3.61,73,67,Matthew Barber,Dramatists
3087,3.91,119,128596,E.M. Forster,Digireads.com
3088,4.1,449,2450,E.M. Forster,Signet
3101,3.48,396,1665,E.M. Forster,Penguin
3102,3.96,246,54765,E.M. Forster,Dover
3103,4.03,256,21997,E.M. Forster,W.
3104,4.14,648,141,P.N. Furbank,Mariner
3105,3.96,352,368,E.M. Forster,Penguin
3107,3.59,384,2699,Robert Hellenga,Delta
3113,3.97,336,3259,Gordon S. Wood,Penguin
3117,4.11,140,1864,Gordon Korman,Scholastic
3119,4.21,151,1928,Gordon Korman,Scholastic
3120,4.19,150,2050,Gordon Korman,Scholastic
3142,4.33,314,254,Ivo Andrić,Harvill
3144,4.16,194,14,Jean Estoril,Simon
3147,4.33,384,69,Ivo Andrić,Livre
3152,4.08,191,21,Jean Estoril,Hodder
3155,4.26,188,112,Jean Estoril,Simon
3156,4.09,164,139,Jean Estoril,Simon
3167,3.0,144,19,Plato,Digireads.com
3207,4.17,352,114,Plato,Yale
3231,3.74,256,34,Plato,Dover
3232,4.57,528,14,Aristotle,Loeb
3248,3.77,480,100,Aristophanes,Hackett
3254,3.89,80,4577,Euripides,Digireads.com
3258,4.29,304,327,David Grene,University
3273,4.17,405,91395,Alan Brennert,St.
3280,4.11,186,592,Eric Jensen,Association
3283,3.54,176,26,Angus Gellatly,otem
3290,3.97,320,430,Isabel Allende,Dial
3291,3.97,352,12839,Isabel Allende,Scribner
3293,3.97,256,10,Isabel Allende,McGraw-Hill
3298,3.77,304,1099,Isabel Allende,HarperCollins
3300,3.93,321,15345,Isabel Allende,Harper
3301,4.23,454,608,Isabel Allende,HarperCollins
3302,3.72,336,514,Isabel Allende,Harper
3303,3.84,432,1189,Isabel Allende,HarperCollins
3304,3.71,408,17962,Isabel Allende,Rayo
3311,3.43,331,2359,Yann Martel,Faber
3325,4.02,188,13,Jean Estoril,Hodder
3340,4.08,48,382,Mark Kurlansky,G.P.
3341,4.0,203,768,Mark Kurlansky,Modern
3343,3.17,319,191,Mark Kurlansky,Random
3344,3.91,294,970,Mark Kurlansky,Penguin
3345,3.78,480,2046,Mark Kurlansky,Random
3346,3.87,456,51,Mark Kurlansky,Ballantine
3347,3.85,400,3457,Mark Kurlansky,Penguin
3348,3.91,48,127,Mark Kurlansky,G.P.
3357,4.47,254,142,J.K. Rowling,urtleback
3359,4.27,557,856,Wallace Stegner,Penguin
3368,4.25,201,7736,Steve Krug,New
3384,3.62,288,15798,Douglas Coupland,ReganBooks
3388,3.98,437,62954,Louis de Bernières,Vintage
3402,3.4,179,1084,Faïza Guène,Mariner
3403,3.72,406,1170,Lawrence Otis Graham,Harper
3404,3.95,480,138,Lawrence Otis Graham,Harper
3409,4.19,304,99,Otis Williams,Cooper
3413,4.23,673,533,Colleen McCullough,Avon
3416,4.37,928,5991,Colleen McCullough,Avon
3417,4.25,943,5423,Colleen McCullough,Avon
3418,3.52,372,1182,Colleen McCullough,Simon
3419,3.67,768,39,Colleen McCullough,Wings
3420,3.95,848,3478,Colleen McCullough,Pocket
3421,4.29,1110,4291,Colleen McCullough,Pocket
3422,4.11,896,311,Colleen McCullough,William
3424,4.3,1104,9623,Colleen McCullough,Avon
3425,3.81,288,153,Colleen McCullough,Avon
3426,3.69,128,24,Jill Colella,Cliffs
3431,3.93,196,520051,Mitch Albom,Hyperion
3437,3.88,272,16588,Mark Haddon,Vintage
3438,3.88,268,6124,Mark Haddon,Red
3439,3.88,240,34,Mark Haddon,Doubleday
3444,3.29,372,981,Tim O'Brien,Broadway
3445,3.95,225,7763,Tim O'Brien,Broadway
3446,3.91,351,10384,Tim O'Brien,Broadway/Crown
3447,3.78,303,14655,Tim O'Brien,Mariner
3449,3.45,320,945,Tim O'Brien,Penguin
3462,4.11,352,154933,Nicholas Sparks,Grand
3463,4.03,341,125693,Nicholas Sparks,Grand
3464,3.8,465,68228,Nicholas Sparks,Grand
3465,4.03,368,36784,Nicholas Sparks,Grand
3466,3.99,276,126629,Nicholas Sparks,Vision
3468,4.15,444,31,Nicholas Sparks,Roca
3469,3.84,212,1596,Nicholas Sparks,Warner
3471,3.96,370,2755,Nicholas Sparks,Grand
3473,4.17,240,555995,Nicholas Sparks,Grand
3476,3.7,320,37936,Gwyn Hyman Rubio,Penguin
3478,3.96,342,201488,Nicholas Sparks,Warner
3479,3.98,327,1967,Lori Avocato,Avon
3483,3.71,514,32370,Marisha Pessl,Penguin
3491,4.03,192,82,Lois Beckwith,ree
3493,3.52,112,790,Harry G. Frankfurt,Knopf
3507,4.15,310,81381,Janet Evanovich,St.
3509,3.86,368,2792,Jayne Ann Krentz,Pocket
3510,4.08,256,317,Sarah Ban Breathnach,Scribner
3513,3.85,74,51,Marjorie Weinman Sharmat,Yearling
3516,3.77,72,41,Marjorie Weinman Sharmat,Yearling
3519,3.54,80,56,Marjorie Weinman Sharmat,Yearling
3520,3.43,48,26,George E. Stanley,Random
3525,4.06,208,612,Kaho Miyasaka,VIZ
3529,4.59,276,641,Fulton J. Sheen,Ignatius
3530,4.09,208,715,Kaho Miyasaka,VIZ
3531,4.08,238,364,George MacDonald,Bethany
3532,3.78,124,5856,Ivan Turgenev,Melville
3536,3.41,368,910,Jane Moore,Broadway
3545,3.73,304,13,Amanda Clark,Harlequin
3557,3.89,192,118,Antonio Gramsci,International
3562,4.1,339,38411,L.M. Montgomery,Dell
3564,4.24,410,184,L.M. Montgomery,Oxford
3566,3.83,246,928,L.M. Montgomery,Bantam
3577,3.88,288,3760,L.M. Montgomery,Seal
3579,4.43,2088,98611,L.M. Montgomery,Starfire
3580,3.9,288,6082,L.M. Montgomery,Seal
3581,4.47,1059,24087,Arthur Conan Doyle,Bantam
3582,4.64,1878,1411,Arthur Conan Doyle,W.
3583,4.53,907,2203,Arthur Conan Doyle,W.
3584,4.22,244,2037,E.J. Wagner,Wiley
3587,4.26,304,29,Nick Rennison,Atlantic
3595,4.18,218,119,Arthur Conan Doyle,Grosset
3597,4.33,334,2184,Arthur Conan Doyle,Gramercy
3603,3.77,458,114,Eric Tyson,For
3604,3.77,454,925,Eric Tyson,John
3631,3.38,328,948,Clare Naylor,Ballantine
3635,4.26,157,5044,Bruce H. Wilkinson,Multnomah
3636,4.13,208,1585589,Lois Lowry,Ember
3638,3.83,192,2201,Bill Brittain,HarperCollins
3640,4.11,288,1760,Jack Weatherford,Ballantine
3649,3.56,400,1426,Claire Messud,Mariner
3650,3.42,200,406,Claire Messud,Picador
3651,3.17,270,481,Claire Messud,Granta
3656,3.51,195,19308,John Banville,Vintage
3657,3.51,195,586,John Banville,Alfred
3659,3.71,220,3202,John Banville,Vintage
3660,3.66,240,387,John Banville,Vintage
3661,3.65,242,583,John Banville,Vintage
3664,3.66,257,974,John Banville,Vintage
3665,3.61,244,33,John Banville,Picador
3679,3.73,445,53736,Zadie Smith,Penguin
3682,3.79,403,189652,Libba Bray,Simon
3684,3.37,224,130,Kym Douglas,Plume
3685,3.96,245,208684,Anna Sewell,Scholastic
3686,3.94,257,31134,Ann Patchett,Harper
3687,4.11,816,170,Norman Sherry,Penguin
3688,4.17,594,1122,Graham Greene,Penguin
3690,4.0,222,25490,Graham Greene,Penguin
3692,3.99,272,21842,Graham Greene,Vintage
3693,3.46,197,2064,Graham Greene,Penguin
3695,3.6,272,1139,Graham Greene,Penguin
3698,3.97,180,37620,Graham Greene,Penguin
3701,3.98,368,295,Graham Greene,Penguin
3705,3.77,157,1322,Graham Greene,Penguin
3707,3.73,160,2910,Graham Greene,Washington
3710,3.16,347,9541,Zadie Smith,Vintage
3711,3.77,448,102370,Zadie Smith,Vintage
3717,3.57,233,18210,Chuck Palahniuk,Anchor
3731,4.04,512,424,Herman Melville,Harper
3732,3.77,512,12,Herman Melville,David
3733,4.2,1436,1031,Herman Melville,Library
3734,4.18,1478,348,Herman Melville,Library
3736,3.62,448,545,Herman Melville,Penguin
3738,3.55,1333,644,Herman Melville,Library
3743,3.84,256,1360,Helen Ericson,Yearling
3750,3.74,247,15204,Ian Fleming,Penguin
3751,4.31,319,55,Madeleine Brent,Fawcett
3758,3.73,181,48961,Ian Fleming,Penguin
3759,3.8,264,16055,Ian Fleming,Penguin
3762,3.96,326,14108,Ian Fleming,Penguin
3765,3.55,120,5074,Ian Fleming,Penguin
3768,3.8,432,572,Jack Kerouac,Penguin
3769,3.92,204,1361,Jack Kerouac,Penguin
3770,3.91,200,25,Jack Kerouac,Enitharmon
3774,3.68,192,426,Jack Kerouac,Penguin
3776,4.07,184,210,Noel Streatfeild,Orion
3782,4.02,272,4461,Noel Streatfeild,Yearling
3784,4.0,239,1351,Noel Streatfeild,Yearling
3787,3.64,243,430,Noel Streatfeild,Oxford
3788,3.98,256,1059,Noel Streatfeild,Yearling
3797,4.27,104,913,Rumer Godden,MacMillan
3798,3.95,128,377,Rumer Godden,Pan
3799,4.01,153,1410,Rumer Godden,Macmillan
3801,3.97,358,516,Rumer Godden,William
3805,3.79,653,133237,Jonathan Franzen,Fourth
3806,3.93,367,1094,Lisa Whelchel,omas
3815,3.91,511,6736,P.D. James,Grand
3818,3.68,158,64,Henri Blocher,IVP
3820,3.75,394,369,Nina Bangs,Love
3822,3.71,256,247,Michael Jan Friedman,Dark
3825,3.92,429,9847,P.D. James,Fawcett
3826,3.81,383,10651,P.D. James,Vintage
3827,3.94,218,9258,P.D. James,Penguin
3828,3.99,306,8045,P.D. James,Gardners
3829,3.82,225,39,P.D. James,Gardners
3830,4.02,459,10304,P.D. James,Vintage
3831,3.93,306,495,P.D. James,Ballantine
3832,3.93,250,26375,P.D. James,Scribner
3833,4.0,352,13801,P.D. James,Scribner
3834,3.68,400,3793,P.D. James,Scribner
3835,3.87,940,4956,Miguel de Cervantes Saavedra,Ecco
3836,3.87,1023,160911,Miguel de Cervantes Saavedra,Penguin
3837,3.87,544,71,Miguel de Cervantes Saavedra,Signet
3840,3.87,1168,393,Miguel de Cervantes Saavedra,Modern
3841,3.87,240,275,Vladimir Nabokov,Harcourt
3842,3.61,96,21,Marianne Sturman,Cliffs
3848,4.0,256,41,J.A. Jance,Severn
3849,4.19,383,1869,Fern Michaels,Zebra
3850,3.86,320,732,Eric Klinenberg,University
3851,4.18,496,2025,Fern Michaels,Ballantine
3852,4.13,196,3567,Lora Leigh,Ellora's
3853,3.55,190,6214,Ruth Prawer Jhabvala,Counterpoint
3858,3.53,304,15315,Sarah Macdonald,Broadway
3859,4.01,134,292,Joel Salatin,Polyface
3867,3.92,255,110082,Nicole Krauss,Norton
3869,4.17,212,239652,Stephen Hawking,Bantam
3870,4.21,624,352,Bill Bryson,Broadway
3871,4.03,270,1604,Thomas E. Woods Jr.,Regnery
3872,3.76,336,14820,Tom Standage,Bloomsbury
3873,3.87,460,38915,Karen Armstrong,Gramercy
3886,4.07,816,1816,Barbara Fairchild,Houghton
3895,4.15,256,28789,Ina Garten,Clarkson
3900,3.51,204,240,Diane Johnson,National
